count_session,count_hit,totals_newVisits,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_last_visit,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
46,7300,0,10317,0,224.2826087,0.0,1.0,10,25,513,20.4,18.67,15,0,29,243.3333333,0.0,45400,0,3524,29880572,1
9,309,0,639,0,71.0,0.0,1.0,6,12,20,10.45,7.73,11,0,21,14.04545455,0.0,752,0,347,0,0
13,1692,0,3130,0,240.7692308,0.0,1.0,2,116,128,20.68,19.6,17,0,26,62.66666667,0.0,8630,0,277,0,0
26,3496,0,7005,0,269.4230769,0.0,1.0,2,7,48,15.78,1.32,11,0,26,129.4814815,0.0,7348,0,852,231175597,1
1,219,0,2968,0,2968.0,0.0,1.0,43,30,30,17.63,17.63,18,0,0,219.0,0.0,233,0,14840,0,0
11,719,0,3221,0,292.8181818,0.0,1.0,18,35,45,16.88,5.73,11,0,23,29.95833333,0.0,4717,0,1513,0,0
3,172,0,3278,3278,1092.666667,1092.666667,0.0,8,2,4,12.87,6.62,7,0,27,18.35714286,0.0,533,0,5084,118023574,0
3,62,0,2922,2922,974.0,974.0,0.0,54,19,21,16.07,16.47,16,0,4,53.4,0.0,384,0,19701,149471127,0
8,1416,0,1052,0,131.5,0.0,1.0,2,3,28,9.73,20.82,13,0,29,47.2,0.0,5368,0,708,0,0
62,13866,0,19449,0,313.6935484,0.0,1.0,2,42,123,23.03,19.12,14,0,29,462.2,0.0,76703,0,4447,245920683,1
1,10,1,253,253,253.0,253.0,0.0,34,1,1,8.32,8.32,8,0,0,85.0,0.0,87,0,2820,0,0
19,2796,0,15717,5588,827.2105263,294.1052632,0.842105263,11,173,191,10.1,17.43,14,0,28,96.4137931,0.0,14687,0,1133,0,0
24,3321,0,13992,1919,583.0,79.95833333,0.958333333,15,359,382,16.72,2.5,14,0,30,107.1290323,0.0,11584,0,13931,0,0
13,2411,0,8323,1210,640.2307692,93.07692308,0.923076923,50,20,32,18.55,9.23,12,0,25,92.73076923,0.0,2411,0,6383,85067628,0
6,147,0,323,0,53.83333333,0.0,1.0,2,62,139,19.38,15.57,17,0,23,6.125,0.0,1828,0,65,0,0
8,1914,0,1579,0,197.375,0.0,1.0,2,45,52,11.33,10.28,13,0,30,61.74193548,0.0,6403,0,0,119335121,1
71,11246,0,22392,0,315.3802817,0.0,1.0,3,17,274,19.13,23.57,15,0,30,362.7741935,0.0,33362,0,2001,516219368,1
2,157,0,1395,1213,697.5,606.5,0.5,40,6,7,0.78,17.28,11,0,1,78.5,0.0,157,0,100389,1484827224,1
29,963,0,3635,0,125.3448276,0.0,1.0,4,227,255,11.83,1.1,11,0,28,33.20689655,0.0,4209,0,105,0,0
2,157,0,275,0,137.5,0.0,1.0,2,12,13,22.68,12.9,15,0,6,22.42857143,0.0,332,0,496,0,0
9,1368,0,4429,1093,492.1111111,121.4444444,0.888888889,5,1,9,13.22,10.9,13,0,26,50.66666667,0.0,4993,0,72170,74912490,0
37,4735,0,26243,11606,709.2702703,313.6756757,0.837837838,6,142,179,7.85,19.28,13,0,27,169.1071429,0.0,13578,0,28397,110020208,0
8,687,0,1892,0,236.5,0.0,1.0,4,81,88,0.63,15.77,7,0,29,22.9,0.0,2995,0,12290,0,0
2,343,0,526,0,263.0,0.0,1.0,2,68,69,13.93,8.87,10,0,28,11.82758621,0.0,4539,0,1840,74870779,1
13,1864,0,1308,0,100.6153846,0.0,1.0,2,4,16,16.75,13.7,13,0,27,66.57142857,0.0,2966,0,906,27674962,1
14,1718,0,1232,0,88.0,0.0,1.0,2,9,112,16.82,11.17,15,0,29,57.26666667,0.0,4908,0,1065,80397495,1
20,5501,0,10496,0,524.8,0.0,1.0,2,9,67,13.68,13.33,12,0,28,189.6896552,0.0,17817,0,5450,240635663,1
23,3623,0,4635,0,201.5217391,0.0,1.0,4,12,166,7.88,6.63,11,0,30,116.8709677,0.0,17957,0,0,52137927,1
2,80,0,164,0,82.0,0.0,1.0,5,14,15,14.18,7.95,10,0,1,40.0,0.0,1320,0,800,0,0
1,499,0,2186,0,2186.0,0.0,1.0,38,25,25,21.62,21.62,22,0,0,499.0,0.0,521,0,54675,0,0
20,2232,0,8104,3574,405.2,178.7,0.85,5,72,91,1.17,12.5,6,0,28,76.96551724,0.0,7717,0,8213,937439486,0
94,9065,0,43962,9067,467.6808511,96.45744681,0.904255319,6,117,210,9.67,8.38,12,0,30,292.4193548,0.0,20128,0,7432,0,0
6,633,0,969,0,161.5,0.0,1.0,2,2,7,17.13,13.47,13,0,24,25.32,0.0,2196,0,3022,7065165,1
55,5885,0,16869,0,306.7090909,0.0,1.0,2,1,73,11.7,12.73,9,0,27,210.1785714,0.0,7321,0,52,0,0
1,90,0,130,0,130.0,0.0,1.0,2,20,20,19.13,19.13,19,0,0,90.0,0.0,3120,0,0,44751494,1
25,4585,0,4314,0,172.56,0.0,1.0,1,2,21,5.87,9.53,9,0,29,152.8333333,0.0,7816,0,1169,194708177,1
34,9310,0,9556,2988,281.0588235,87.88235294,0.970588235,2,2,214,11.73,16.65,9,0,29,322.9,0.03,22868,0,15180,0,0
23,2710,0,11241,2371,488.7391304,103.0869565,0.869565217,40,278,300,9.35,7.17,12,0,29,90.33333333,0.0,9539,0,1818,38919166,0
12,1001,0,4077,1863,339.75,155.25,0.916666667,6,193,204,7.88,8.25,12,0,24,40.04,0.0,4821,0,6331,14021426,0
17,2330,0,9778,1179,575.1764706,69.35294118,0.941176471,24,7,23,7.5,17.77,12,0,29,77.66666667,0.0,2663,0,296,0,0
27,3810,0,10178,0,376.962963,0.0,1.0,2,24,116,10.92,11.27,15,0,29,127.0,0.0,13476,0,376,89049822,1
4,309,0,497,0,124.25,0.0,1.0,2,1,21,19.08,2.32,7,0,1,154.5,0.0,1099,0,446,40403490,1
23,1359,0,3163,489,137.5217391,21.26086957,0.956521739,6,1,167,8.07,14.07,12,0,29,45.3,0.0,10187,0,1082,0,0
6,1002,0,2831,164,471.8333333,27.33333333,0.833333333,16,3,34,3.27,10.62,6,0,29,34.3,0.0,1293,0,820,0,0
21,3991,0,9501,3764,452.4285714,179.2380952,0.714285714,15,1,74,9.48,6.23,8,0,29,133.0333333,0.0,14842,0,1077,0,0
15,504,0,9655,5003,643.6666667,333.5333333,0.933333333,4,97,111,7.78,11.22,9,0,12,38.76923077,0.0,755,0,40177,110754400,0
17,3553,0,14091,3092,828.8823529,181.8823529,0.764705882,46,119,135,7.18,6.65,10,0,30,114.6129032,0.0,9317,0,7924,188839497,1
3,69,0,183,0,61.0,0.0,1.0,6,12,14,9.57,10.03,10,0,0,69.0,0.0,732,0,1349,30533935,1
10,948,0,817,0,81.7,0.0,1.0,2,68,101,7.32,5.75,10,0,24,37.92,0.0,8049,0,0,118859756,1
15,2041,0,14691,4959,979.4,330.6,0.8,18,363,377,15.57,6.87,12,0,29,68.03333333,0.0,5939,0,28384,415056660,1
3,84,0,67,0,22.33333333,0.0,1.0,4,26,28,18.02,3.45,12,0,20,4.0,0.0,536,0,54,0,0
12,1934,0,5198,0,433.1666667,0.0,1.0,2,1,18,16.53,7.82,13,0,25,74.38461538,0.0,9312,0,2295,152656583,1
4,362,0,2261,0,565.25,0.0,1.0,43,148,151,23.15,17.78,22,0,24,14.48,0.0,755,0,3020,0,0
5,781,0,2571,0,514.2,0.0,1.0,24,28,32,12.93,12.63,14,0,18,41.10526316,0.0,3999,0,9059,0,0
33,3600,0,7414,0,224.6666667,0.0,1.0,2,3,153,15.75,14.3,16,0,30,116.1290323,0.0,12728,0,0,124762098,1
11,1538,0,3303,0,300.2727273,0.0,1.0,2,10,122,2.07,8.53,9,0,28,53.03448276,0.0,8672,0,17100,198150665,1
36,2717,0,18231,0,506.4166667,0.0,1.0,47,55,91,9.98,8.2,15,0,30,87.64516129,0.0,3389,0,599,0,0
42,7081,0,12447,1742,296.3571429,41.47619048,0.952380952,24,112,248,5.75,19.37,13,0,28,244.1724138,0.0,31608,0,32212,159896863,0
1,51,0,1310,1310,1310.0,1310.0,0.0,54,4,4,16.75,16.75,17,0,0,273.0,0.0,275,0,10480,285216928,0
8,1434,0,4320,0,540.0,0.0,1.0,55,111,118,10.77,16.6,19,0,28,49.44827586,0.0,4137,0,2777,0,0
19,1626,0,10478,2328,551.4736842,122.5263158,0.947368421,3,129,165,11.33,17.87,15,0,28,56.06896552,0.0,10904,0,15383,0,0
10,797,0,2217,0,221.7,0.0,1.0,2,9,92,15.68,15.42,13,0,29,26.56666667,0.0,3957,0,0,52012651,1
9,354,0,741,0,82.33333333,0.0,1.0,2,69,77,7.18,20.15,12,0,30,11.41935484,0.0,4766,0,4950,0,0
3,223,0,1411,0,470.3333333,0.0,1.0,4,16,18,7.32,16.13,16,0,10,20.27272727,0.0,883,0,1342,0,0
5,1175,0,675,0,135.0,0.0,1.0,2,122,126,13.33,19.62,15,0,20,55.95238095,0.0,3568,0,706,65139392,1
18,1358,0,6525,859,362.5,47.72222222,0.944444444,5,168,187,19.05,9.17,14,0,30,43.80645161,0.0,6978,0,19451,0,0
43,5736,0,19204,0,446.6046512,0.0,1.0,54,52,477,15.25,19.58,15,0,29,191.2,0.0,18375,0,3210,251391339,1
2,508,0,2081,2033,1040.5,1016.5,0.5,45,76,77,9.53,10.4,10,0,1,254.0,0.0,6794,0,6099,246504852,0
23,3273,0,14129,4128,614.3043478,179.4782609,0.913043478,5,30,52,9.82,4.43,11,0,28,112.862069,0.0,3753,0,8669,138286568,0
7,725,0,2308,0,329.7142857,0.0,1.0,2,1,15,12.68,7.6,12,0,13,51.78571429,0.0,725,0,301,102929625,1
10,579,0,1454,0,145.4,0.0,1.0,2,2,13,20.93,10.7,13,0,24,23.16,0.0,620,0,1438,44106033,1
27,502,0,7032,5116,260.4444444,189.4814815,0.62962963,2,16,135,8.6,14.45,13,0,29,19.66666667,0.0,2266,0,4376,0,0
6,590,0,3182,0,530.3333333,0.0,1.0,5,83,88,22.05,16.97,14,0,25,22.69230769,0.0,4203,0,1422,0,0
1,48,0,56,0,56.0,0.0,1.0,5,34,34,17.92,17.92,18,0,0,48.0,0.0,2154,0,0,31445641,1
6,210,0,8190,8060,1365.0,1343.333333,0.166666667,61,1,10,16.57,7.32,14,0,22,18.04347826,0.55,415,0,39763,289658122,1
9,1019,0,2881,712,320.1111111,79.11111111,0.888888889,2,1,76,15.78,0.03,11,0,27,40.17857143,0.0,2062,0,3424,144189192,0
29,4499,0,5401,0,186.2413793,0.0,1.0,8,15,199,12.83,7.98,8,0,28,155.137931,0.0,24804,0,164,92826621,1
3,247,0,543,0,181.0,0.0,1.0,4,50,52,8.75,10.92,8,0,23,10.29166667,0.0,2156,0,372,0,0
7,1266,0,8083,6893,1154.714286,984.7142857,0.428571429,18,133,139,15.32,15.03,12,0,24,50.64,0.0,3537,0,2780,52145491,0
5,1032,0,2339,0,467.8,0.0,1.0,2,2,42,8.88,7.27,8,0,26,38.22222222,0.0,2025,0,1120,17152425,1
35,3988,0,15282,4305,436.6285714,123.0,0.885714286,16,99,133,3.98,21.22,14,0,26,147.7037037,0.0,7232,0,24656,977246652,1
11,2188,0,4512,0,410.1818182,0.0,1.0,3,118,128,16.47,20.58,15,0,24,87.52,0.0,7157,0,0,126315163,1
18,415,0,2939,0,163.2777778,0.0,1.0,4,58,75,9.67,8.07,12,0,29,13.83333333,0.0,894,0,54,0,0
12,2592,0,5981,0,498.4166667,0.0,1.0,2,40,51,6.53,20.2,13,0,18,136.4210526,0.0,5565,0,0,27674567,1
1,289,0,142,0,142.0,0.0,1.0,2,82,82,16.72,16.72,17,0,0,289.0,0.0,4732,0,2016,85652113,1
4,102,0,335,0,83.75,0.0,1.0,4,34,37,12.45,14.48,11,0,23,4.25,0.0,215,0,24,0,0
7,251,0,197,0,28.14285714,0.0,1.0,2,94,100,17.25,19.05,19,0,26,9.296296296,0.0,2850,0,780,80316802,1
6,431,0,583,0,97.16666667,0.0,1.0,2,95,100,9.28,11.58,6,0,28,14.86206897,0.0,1256,0,822,0,0
119,12986,0,75223,3539,632.1260504,29.7394958,0.974789916,6,324,448,6.28,14.82,10,0,29,432.8666667,0.0,29613,0,165702,15164921,1
43,2208,0,13669,1963,317.8837209,45.65116279,0.976744186,21,118,161,12.23,18.27,10,0,29,73.6,0.0,6265,0,202576,898295164,1
11,1347,0,6625,760,602.2727273,69.09090909,0.909090909,25,90,100,12.3,14.5,18,0,27,48.10714286,0.0,7260,0,118477,868168741,1
21,1417,0,3899,0,185.6666667,0.0,1.0,4,366,386,12.37,2.5,12,0,29,47.23333333,0.0,3422,0,2984,0,0
6,308,0,4699,4625,783.1666667,770.8333333,0.5,4,2,14,8.35,6.05,10,0,23,21.20833333,0.0,509,0,52472,1200833088,1
1,59,0,963,963,963.0,963.0,0.0,55,11,11,4.55,4.55,5,0,0,173.0,0.0,173,0,11484,0,0
12,3006,0,2583,0,215.25,0.0,1.0,3,184,197,18.8,17.02,17,0,30,96.96774194,0.0,11173,0,0,201170704,1
12,1445,0,4952,500,412.6666667,41.66666667,0.916666667,5,100,111,22.5,11.87,11,0,29,48.16666667,0.0,2940,0,5017,30928816,1
36,6088,0,15599,0,433.3055556,0.0,1.0,2,10,101,3.7,14.72,10,0,22,264.6956522,0.0,12293,0,2068,25564620,1
30,753,0,1792,130,59.73333333,4.333333333,0.966666667,24,247,276,8.28,11.72,12,0,29,25.1,0.0,2701,0,76607,1504697617,1
2,512,0,2004,0,1002.0,0.0,1.0,3,21,22,0.03,9.08,0,0,0,512.0,0.0,512,0,3998,0,0
13,512,0,596,0,45.84615385,0.0,1.0,4,90,102,23.65,11.48,14,0,18,26.94736842,0.0,1007,0,155,0,0
32,1301,0,8977,1513,280.53125,47.28125,0.96875,54,50,81,16.92,19.42,17,0,24,52.04,0.0,1301,0,1386,0,0
3,38,0,62,0,20.66666667,0.0,1.0,5,84,86,3.08,8.5,7,0,7,4.75,0.0,688,0,200,0,0
11,2589,0,9387,1724,853.3636364,156.7272727,0.909090909,45,22,33,20.62,11.43,13,0,29,86.3,0.0,8625,0,5616,0,0
23,1009,0,1868,0,81.2173913,0.0,1.0,2,8,30,4.65,19.3,8,0,29,33.63333333,0.0,2649,0,757,0,0
11,1179,0,5600,0,509.0909091,0.0,1.0,50,104,114,5.68,7.18,10,0,27,42.10714286,0.0,3327,0,11759,0,0
18,2474,0,3011,0,167.2777778,0.0,1.0,4,3,70,13.33,15.58,15,0,23,103.0833333,0.0,7194,0,479,41696672,1
25,2144,0,11586,6067,463.44,242.68,0.84,4,14,96,12.8,17.47,10,0,26,82.85185185,0.0,2749,0,111,0,0
12,748,0,1541,0,128.4166667,0.0,1.0,2,181,192,17.98,12.82,11,0,29,24.93333333,0.0,3099,0,728,0,0
30,4893,0,21395,5825,713.1666667,194.1666667,0.866666667,53,151,181,12.3,9.65,13,0,29,163.1,0.0,8083,0,24594,17027173,0
3,145,0,259,0,86.33333333,0.0,1.0,4,17,19,5.08,20.0,15,0,26,5.37037037,0.0,620,0,127,0,0
1,250,0,325,0,325.0,0.0,1.0,3,30,30,13.68,13.68,14,0,0,250.0,0.0,3775,0,0,56243618,1
3,475,0,284,0,94.66666667,0.0,1.0,2,14,22,11.38,19.93,13,0,29,15.83333333,0.0,12175,0,11350,125118363,1
30,7881,0,33997,6093,1133.233333,203.1,0.933333333,5,54,83,13.08,10.63,10,0,30,254.2258065,0.0,26492,0,6287,33773941,0
15,2093,0,7408,799,493.8666667,53.26666667,0.933333333,5,4,21,12.62,6.07,8,0,28,72.17241379,0.0,2928,0,2340,0,0
7,139,0,5499,5499,785.5714286,785.5714286,0.0,8,1,5,5.52,12.98,10,0,20,22.42857143,0.33,807,0,1716,41220216,0
3,62,0,3175,3072,1058.333333,1024.0,0.333333333,6,3,5,18.2,3.9,18,0,2,158.3333333,0.0,499,0,34203,0,0
4,794,0,600,0,150.0,0.0,1.0,3,12,48,20.8,7.58,6,0,13,56.71428571,0.0,1956,0,0,232371666,1
5,442,0,1807,0,361.4,0.0,1.0,44,20,24,15.97,17.68,17,0,7,55.25,0.0,1781,0,128771,189977926,1
47,8027,0,14367,0,305.6808511,0.0,1.0,2,29,132,15.65,13.03,11,0,30,258.9354839,0.0,19868,0,7351,562759742,1
10,2065,0,1381,0,138.1,0.0,1.0,2,127,136,8.42,15.13,15,0,29,68.83333333,0.0,5947,0,0,70582710,1
24,1811,0,11061,2354,460.875,98.08333333,0.916666667,3,6,29,17.48,17.48,12,0,26,67.07407407,0.0,1811,0,3626,0,0
31,1924,0,10763,1831,347.1935484,59.06451613,0.967741935,3,283,313,4.48,20.82,13,0,30,62.06451613,0.0,11581,0,1676,0,0
15,2214,0,8377,3323,558.4666667,221.5333333,0.8,24,129,143,18.17,19.08,17,0,29,73.8,0.0,10571,0,1058,25428874,0
13,1204,0,12874,0,990.3076923,0.0,1.0,4,1,16,14.05,8.27,10,0,23,50.16666667,0.0,5849,0,2430,0,0
2,71,0,2295,2295,1147.5,1147.5,0.0,6,3,4,1.85,1.28,2,0,1,252.0,0.0,504,0,17656,642534920,0
49,5307,0,27571,3504,562.6734694,71.51020408,0.897959184,5,620,669,1.1,17.75,14,0,29,176.9,0.0,30417,0,8702,0,0
3,128,0,120,0,40.0,0.0,1.0,2,72,74,8.88,9.65,9,0,20,6.095238095,0.0,1355,0,4670,16607677,1
13,1865,0,7467,0,574.3846154,0.0,1.0,11,14,119,13.12,12.27,9,0,26,69.07407407,0.0,5882,0,0,74240905,1
2,539,0,398,0,199.0,0.0,1.0,2,4,20,9.78,11.45,11,0,7,67.375,0.0,4042,0,0,56403065,1
1,37,1,1017,1017,1017.0,1017.0,0.0,44,1,1,6.93,6.93,7,0,0,153.0,0.0,153,0,40534,105507935,0
6,387,0,1233,0,205.5,0.0,1.0,5,17,22,14.9,8.82,11,0,24,15.48,0.0,555,0,252,0,0
10,886,0,2450,0,245.0,0.0,1.0,8,26,35,21.43,10.8,16,0,26,32.81481481,0.0,5797,0,753,25932480,1
11,408,0,1164,0,105.8181818,0.0,1.0,7,54,64,13.22,17.23,14,0,17,22.66666667,0.0,1047,0,306,0,0
19,1496,0,9406,6657,495.0526316,350.3684211,0.842105263,4,1,18,17.35,17.03,15,0,28,60.93103448,0.0,1767,0,44950,0,0
12,1304,0,7994,2782,666.1666667,231.8333333,0.833333333,6,4,15,20.98,15.85,17,0,13,93.14285714,0.0,1304,0,11679,347904354,0
8,1376,0,3749,639,468.625,79.875,0.875,2,39,44,17.85,0.52,11,0,28,47.44827586,0.0,7193,0,9295,0,0
2,112,0,82,0,41.0,0.0,1.0,2,5,6,17.45,8.55,10,0,26,4.148148148,0.0,683,0,604,0,0
6,744,0,3105,1400,517.5,233.3333333,0.666666667,20,1,6,8.88,18.38,8,0,16,43.76470588,0.0,810,0,4590,0,0
40,6556,0,15037,0,375.925,0.0,1.0,2,1,44,13.05,16.2,16,0,26,242.8148148,0.0,6606,0,0,113042494,1
5,129,0,130,0,26.0,0.0,1.0,2,12,16,13.65,11.12,13,0,28,4.448275862,0.0,1046,0,44937,92703449,1
44,1038,0,20039,14326,455.4318182,325.5909091,0.5,7,1,65,19.58,16.18,17,0,30,60.70967742,0.02,1882,0,24021,660687435,0
19,848,0,2019,0,106.2631579,0.0,1.0,5,36,54,7.25,19.77,15,0,27,30.28571429,0.0,3945,0,3581,0,0
2,190,0,3290,0,1645.0,0.0,1.0,45,29,30,14.43,16.23,15,0,10,17.27272727,0.0,1487,0,1815,0,0
9,1141,0,8575,6620,952.7777778,735.5555556,0.666666667,8,1,31,10.48,12.37,11,0,15,72.6875,0.0,1387,0,10660,267455088,0
6,541,0,5274,4155,879.0,692.5,0.333333333,52,1,18,21.4,23.03,12,0,26,38.55555556,0.0,1041,0,7487,0,0
21,1736,0,13396,2371,637.9047619,112.9047619,0.761904762,16,19,39,4.98,14.82,12,0,28,59.86206897,0.0,3713,0,170007,1896685976,1
24,6180,0,5408,0,225.3333333,0.0,1.0,2,4,185,22.72,21.7,15,0,30,199.3548387,0.0,26637,0,68,0,0
13,1820,0,4656,2103,358.1538462,161.7692308,0.846153846,2,1,15,12.68,10.13,11,0,28,67.51724138,0.0,2723,0,23823,0,0
17,2194,0,12641,1416,743.5882353,83.29411765,0.941176471,5,183,199,19.38,8.6,11,0,22,95.39130435,0.0,2775,0,331,0,0
5,91,0,1887,0,377.4,0.0,1.0,3,22,26,15.72,14.08,15,0,26,3.37037037,0.0,365,0,393,0,0
4,269,0,298,0,74.5,0.0,1.0,2,14,17,1.6,17.98,13,0,0,269.0,0.0,617,0,446,0,0
63,1381,0,9909,0,157.2857143,0.0,1.0,5,28,282,19.7,12.18,14,0,13,98.64285714,0.0,1381,0,203,37352797,1
1,48,0,2504,2504,2504.0,2504.0,0.0,62,3,3,10.35,10.35,10,0,0,164.0,0.0,164,0,29010,274248060,0
13,2534,0,13200,1142,1015.384615,87.84615385,0.923076923,4,46,58,9.82,21.57,16,0,30,81.74193548,0.0,8361,0,360396,5143018179,1
15,713,0,5044,0,336.2666667,0.0,1.0,4,234,248,7.28,14.12,9,0,28,24.5862069,0.0,1698,0,34,0,0
16,460,0,3609,0,225.5625,0.0,1.0,3,13,37,19.7,17.13,18,0,29,15.33333333,0.0,2579,0,12712,0,0
17,3155,0,5249,0,308.7647059,0.0,1.0,4,2,21,8.25,18.9,15,0,28,108.7931034,0.0,13207,0,14332,225211708,1
12,645,0,2878,0,239.8333333,0.0,1.0,5,29,40,4.15,5.67,8,0,19,32.25,0.0,889,0,3800,0,0
13,358,0,1031,0,79.30769231,0.0,1.0,6,231,243,19.98,20.8,10,0,30,11.5483871,0.0,1388,0,291,0,0
28,931,0,2911,0,103.9642857,0.0,1.0,4,20,47,19.45,16.27,15,0,30,30.03225806,0.0,4676,0,3192,0,0
14,2088,0,3220,0,230.0,0.0,1.0,2,123,213,10.63,20.38,19,0,25,80.30769231,0.0,15030,0,673,57637593,1
10,2868,0,2566,0,256.6,0.0,1.0,2,42,51,13.05,8.23,13,0,30,92.51612903,0.0,9226,0,10336,44664952,1
2,192,0,5098,5098,2549.0,2549.0,0.0,54,20,21,12.15,16.0,14,0,15,54.8125,0.0,1965,0,52626,0,0
36,4878,0,21017,9769,583.8055556,271.3611111,0.611111111,5,57,94,4.12,8.12,9,0,29,162.7333333,0.0,20964,0,1518,259276676,1
31,3071,0,21666,0,698.9032258,0.0,1.0,4,2,70,5.9,0.6,11,0,24,122.84,0.0,3071,0,5856,0,0
9,961,0,3728,928,414.2222222,103.1111111,0.777777778,7,98,106,2.1,18.05,15,0,18,50.57894737,0.0,2759,0,19622,317888840,1
7,132,0,3664,3664,523.4285714,523.4285714,0.285714286,9,60,67,6.47,13.6,10,0,20,19.66666667,0.0,532,0,1245,0,0
6,344,0,12158,12158,2026.333333,2026.333333,0.166666667,6,1,7,8.92,13.33,8,0,29,32.06666667,0.56,971,0,44613,501045813,0
3,271,0,532,0,177.3333333,0.0,1.0,3,55,57,17.28,5.43,15,0,24,10.84,0.0,1300,0,3250,0,0
5,124,0,4456,4456,891.2,891.2,0.0,6,3,14,9.25,18.05,15,0,15,34.875,0.38,1455,0,10180,200737820,0
51,10817,0,28294,0,554.7843137,0.0,1.0,2,4,106,11.98,10.47,10,0,29,360.5666667,0.0,20898,0,6663,285541323,1
34,5612,0,26371,3068,775.6176471,90.23529412,0.911764706,5,122,156,14.58,14.13,13,0,22,244.0,0.0,22231,0,63273,0,0
5,419,0,322,0,64.4,0.0,1.0,2,89,93,19.98,17.97,15,0,21,19.04545455,0.0,2285,0,647,77879223,1
12,2545,0,4789,0,399.0833333,0.0,1.0,11,1,31,21.9,23.77,18,0,17,141.8888889,0.0,6771,0,0,83264588,1
2,190,0,494,0,247.0,0.0,1.0,4,28,29,19.3,15.12,19,0,10,17.27272727,0.0,190,0,25,0,0
6,754,0,3876,0,646.0,0.0,1.0,25,34,39,5.47,16.75,16,0,17,41.88888889,0.0,782,0,20860,0,0
27,2663,0,23446,11078,868.3703704,410.2962963,0.777777778,6,1,79,11.42,13.03,14,0,21,161.2272727,0.03,3547,0,236869,0,0
7,842,0,5441,0,777.2857143,0.0,1.0,8,32,38,12.33,15.43,13,0,21,38.27272727,0.0,1393,0,21846,0,0
20,1840,0,6012,356,300.6,17.8,0.95,6,12,31,7.35,4.45,15,0,14,122.6666667,0.0,2260,0,710,0,0
8,1169,0,5334,0,666.75,0.0,1.0,4,305,312,10.85,7.77,10,0,21,53.13636364,0.0,5162,0,7440,0,0
31,4043,0,22147,1692,714.4193548,54.58064516,0.967741935,3,350,381,16.25,17.4,9,0,28,139.4137931,0.0,16225,0,760099,46761414,1
18,1070,0,5606,354,311.4444444,19.66666667,0.944444444,5,101,118,22.25,22.93,16,0,29,35.66666667,0.0,2065,0,45298,90417783,1
52,5680,0,33814,1084,650.2692308,20.84615385,0.980769231,10,3,67,18.52,13.03,14,0,24,227.2,0.0,6769,0,11060,0,0
50,1507,0,6602,4340,132.04,86.8,0.82,4,71,177,5.52,11.93,9,0,29,52.9,0.0,15293,0,4181,235897727,1
2,124,0,572,0,286.0,0.0,1.0,18,1,2,15.6,0.97,2,0,8,13.77777778,0.0,124,0,559,0,0
16,1333,0,7760,6099,485.0,381.1875,0.625,4,55,70,6.0,14.2,10,0,29,44.43333333,0.0,3548,0,122689,3360231966,1
3,942,0,3697,0,1232.333333,0.0,1.0,25,37,39,19.42,18.17,17,0,1,471.0,0.0,1091,0,3560,0,0
7,397,0,901,0,128.7142857,0.0,1.0,3,2,8,16.28,15.33,14,0,11,33.08333333,0.0,397,0,39,0,0
12,889,0,6565,1244,547.0833333,103.6666667,0.916666667,4,23,34,7.28,16.75,11,0,29,29.63333333,0.0,3009,0,5334,0,0
65,16872,0,18985,0,292.0769231,0.0,1.0,2,375,478,13.87,10.8,10,0,30,544.2580645,0.0,60785,0,6395,1188221810,1
2,169,0,56,0,28.0,0.0,1.0,2,22,23,9.85,9.87,10,0,0,169.0,0.0,983,0,3426,96135921,1
1,75,0,57,0,57.0,0.0,1.0,2,69,69,9.98,9.98,10,0,0,75.0,0.0,2798,0,774,0,0
72,11879,0,13683,0,190.0416667,0.0,1.0,2,36,169,14.37,13.15,12,0,30,383.1935484,0.0,34702,0,7012,53662230,1
10,1274,0,8313,2039,831.3,203.9,0.8,8,96,105,8.63,19.15,9,0,29,42.46666667,0.0,3362,0,24846,698559208,1
41,6456,0,7573,0,184.7073171,0.0,1.0,2,9,76,9.35,10.35,15,0,29,215.2,0.0,26835,0,3346,0,0
2,87,0,351,0,175.5,0.0,1.0,6,3,4,16.1,17.77,17,0,0,87.0,0.0,87,0,91,0,0
19,679,0,3671,0,193.2105263,0.0,1.0,4,10,353,16.63,17.93,10,0,29,22.63333333,0.0,2403,0,10541,0,0
21,3540,0,20036,7204,954.0952381,343.047619,0.80952381,5,6,26,9.92,17.4,13,0,12,272.3076923,0.0,3540,0,110008,493465760,0
10,735,0,5035,0,503.5,0.0,1.0,45,42,51,11.77,15.68,13,0,27,26.25,0.0,1303,0,138,0,0
10,1429,0,12415,2314,1241.5,231.4,0.9,4,47,56,17.73,20.18,16,0,28,49.27586207,0.0,1429,0,34104,0,0
1,28,0,20,0,20.0,0.0,1.0,2,12,12,5.33,5.33,5,0,0,28.0,0.0,670,0,5166,0,0
10,1391,0,7187,2231,718.7,223.1,0.9,44,1,9,21.52,10.18,13,0,14,92.73333333,0.0,1391,0,16093,0,0
15,483,0,1069,0,71.26666667,0.0,1.0,2,2,43,6.53,8.6,12,0,29,16.1,0.0,1447,0,20,0,0
